['107', '2015-12-1']
['107', '2015-12-1']
['107', '2015-12-1']
['107', '2015-12-1']
['107', '2015-12-1']
['107', '2015-12-1']
['107', '2015-12-10']
['107', '2015-12-10']
['107', '2015-12-10']
['107', '2015-12-10']
['107', '2015-12-10']
['107', '2015-12-10']
['107', '2015-12-2']
['107', '2015-12-2']
['107', '2015-12-2']
['107', '2015-12-2']
['107', '2015-12-2']
['107', '2015-12-2']
['107', '2015-12-3']
['107', '2015-12-3']
['107', '2015-12-3']
['107', '2015-12-3']
['107', '2015-12-4']
['107', '2015-12-4']
['107', '2015-12-4']
['107', '2015-12-4']
['107', '2015-12-4']
['107', '2015-12-5']
['107', '2015-12-6']
['107', '2015-12-6']
['107', '2015-12-7']
['107', '2015-12-7']
['107', '2015-12-7']
['107', '2015-12-7']
['107', '2015-12-7']
['107', '2015-12-8']
['107', '2015-12-8']
['107', '2015-12-8']
['107', '2015-12-8']
['107', '2015-12-8']
['107', '2015-12-8']
['107', '2015-12-9']
['107', '2015-12-9']
['107', '2015-12-9']
['108', '2015-12-1']
['108', '2015-12-1']
['108', '2015-12-1']
['108', '2015-12-1']
['108', '2015-12-1']
['108', '2015-12-1']
['108', '2015-12-1']
['108', '2015-12-1']
['108', '2015-12-1']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-10']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-2']
['108', '2015-12-3']
['108', '2015-12-3']
['108', '2015-12-3']
['108', '2015-12-3']
['108', '2015-12-3']
['108', '2015-12-3']
['108', '2015-12-3']
['108', '2015-12-3']
['108', '2015-12-3']
['108', '2015-12-3']
['108', '2015-12-3']
['108', '2015-12-4']
['108', '2015-12-4']
['108', '2015-12-4']
['108', '2015-12-4']
['108', '2015-12-4']
['108', '2015-12-4']
['108', '2015-12-4']
['108', '2015-12-4']
['108', '2015-12-4']
['108', '2015-12-4']
['108', '2015-12-4']
['108', '2015-12-5']
['108', '2015-12-5']
['108', '2015-12-5']
['108', '2015-12-5']
['108', '2015-12-5']
['108', '2015-12-5']
['108', '2015-12-5']
['108', '2015-12-5']
['108', '2015-12-6']
['108', '2015-12-6']
['108', '2015-12-6']
['108', '2015-12-6']
['108', '2015-12-6']
['108', '2015-12-6']
['108', '2015-12-6']
['108', '2015-12-6']
['108', '2015-12-6']
['108', '2015-12-7']
['108', '2015-12-7']
['108', '2015-12-7']
['108', '2015-12-7']
['108', '2015-12-7']
['108', '2015-12-7']
['108', '2015-12-7']
['108', '2015-12-7']
['108', '2015-12-7']
['108', '2015-12-7']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-8']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['108', '2015-12-9']
['109', '2015-12-1']
['109', '2015-12-10']
['109', '2015-12-2']
['109', '2015-12-2']
['109', '2015-12-3']
['109', '2015-12-5']
['109', '2015-12-5']
['109', '2015-12-5']
['109', '2015-12-7']
['109', '2015-12-7']
['109', '2015-12-8']
['109', '2015-12-9']
['110', '2015-12-1']
['110', '2015-12-2']
['110', '2015-12-2']
['110', '2015-12-3']
['110', '2015-12-3']
['110', '2015-12-4']
['110', '2015-12-5']
['110', '2015-12-5']
['110', '2015-12-6']
['110', '2015-12-6']
['110', '2015-12-7']
['110', '2015-12-8']
['110', '2015-12-9']
['111', '2015-12-10']
['111', '2015-12-2']
['111', '2015-12-2']
['111', '2015-12-3']
['111', '2015-12-7']
['112', '2015-12-6']
['112', '2015-12-8']
['114', '2015-12-9']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-1']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-10']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-2']
['132', '2015-12-3']
['132', '2015-12-3']
['132', '2015-12-3']
['132', '2015-12-3']
['132', '2015-12-3']
['132', '2015-12-3']
['132', '2015-12-3']
['132', '2015-12-3']
['132', '2015-12-3']
['132', '2015-12-3']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-4']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-5']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-6']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-7']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-8']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['132', '2015-12-9']
['133', '2015-12-1']
['133', '2015-12-1']
['133', '2015-12-1']
['133', '2015-12-1']
['133', '2015-12-1']
['133', '2015-12-1']
['133', '2015-12-10']
['133', '2015-12-10']
['133', '2015-12-10']
['133', '2015-12-10']
['133', '2015-12-10']
['133', '2015-12-10']
['133', '2015-12-2']
['133', '2015-12-2']
['133', '2015-12-2']
['133', '2015-12-2']
['133', '2015-12-2']
['133', '2015-12-2']
['133', '2015-12-3']
['133', '2015-12-3']
['133', '2015-12-3']
['133', '2015-12-3']
['133', '2015-12-3']
['133', '2015-12-3']
['133', '2015-12-4']
['133', '2015-12-4']
['133', '2015-12-4']
['133', '2015-12-4']
['133', '2015-12-4']
['133', '2015-12-4']
['133', '2015-12-5']
['133', '2015-12-5']
['133', '2015-12-5']
['133', '2015-12-5']
['133', '2015-12-5']
['133', '2015-12-6']
['133', '2015-12-6']
['133', '2015-12-6']
['133', '2015-12-6']
['133', '2015-12-6']
['133', '2015-12-7']
['133', '2015-12-7']
['133', '2015-12-7']
['133', '2015-12-8']
['133', '2015-12-8']
['133', '2015-12-8']
['133', '2015-12-8']
['133', '2015-12-8']
['133', '2015-12-8']
['133', '2015-12-8']
['133', '2015-12-8']
['133', '2015-12-8']
['133', '2015-12-9']
['133', '2015-12-9']
['133', '2015-12-9']
['133', '2015-12-9']
['133', '2015-12-9']
['133', '2015-12-9']
['133', '2015-12-9']
['134', '2015-12-1']
['134', '2015-12-1']
['134', '2015-12-1']
['134', '2015-12-10']
['134', '2015-12-10']
['134', '2015-12-2']
['134', '2015-12-3']
['134', '2015-12-3']
['134', '2015-12-3']
['134', '2015-12-3']
['134', '2015-12-4']
['134', '2015-12-4']
['134', '2015-12-5']
['134', '2015-12-5']
['134', '2015-12-5']
['134', '2015-12-5']
['134', '2015-12-5']
['134', '2015-12-6']
['134', '2015-12-6']
['134', '2015-12-6']
['134', '2015-12-7']
['134', '2015-12-7']
['134', '2015-12-7']
['134', '2015-12-8']
['134', '2015-12-8']
['134', '2015-12-8']
['134', '2015-12-8']
['134', '2015-12-9']
['134', '2015-12-9']
['135', '2015-12-1']
['135', '2015-12-1']
['135', '2015-12-10']
['135', '2015-12-10']
['135', '2015-12-2']
['135', '2015-12-4']
['135', '2015-12-4']
['135', '2015-12-6']
['135', '2015-12-6']
['135', '2015-12-7']
['135', '2015-12-8']
['135', '2015-12-9']
['136', '2015-12-1']
['136', '2015-12-1']
['136', '2015-12-1']
['136', '2015-12-1']
['136', '2015-12-10']
['136', '2015-12-2']
['136', '2015-12-2']
['136', '2015-12-2']
['136', '2015-12-3']
['136', '2015-12-3']
['136', '2015-12-4']
['136', '2015-12-4']
['136', '2015-12-4']
['136', '2015-12-4']
['136', '2015-12-5']
['136', '2015-12-5']
['136', '2015-12-5']
['136', '2015-12-5']
['136', '2015-12-6']
['136', '2015-12-6']
['136', '2015-12-6']
['136', '2015-12-7']
['136', '2015-12-7']
['136', '2015-12-8']
['136', '2015-12-8']
['136', '2015-12-8']
['136', '2015-12-9']
['136', '2015-12-9']
['137', '2015-12-10']
['137', '2015-12-4']
['137', '2015-12-7']
['137', '2015-12-8']
['137', '2015-12-9']
['139', '2015-12-9']
['156', '2015-12-1']
['156', '2015-12-1']
['156', '2015-12-1']
['156', '2015-12-1']
['156', '2015-12-1']
['156', '2015-12-1']
['156', '2015-12-10']
['156', '2015-12-10']
['156', '2015-12-10']
['156', '2015-12-10']
['156', '2015-12-10']
['156', '2015-12-10']
['156', '2015-12-10']
['156', '2015-12-2']
['156', '2015-12-2']
['156', '2015-12-2']
['156', '2015-12-2']
['156', '2015-12-2']
['156', '2015-12-2']
['156', '2015-12-2']
['156', '2015-12-2']
['156', '2015-12-2']
['156', '2015-12-2']
['156', '2015-12-3']
['156', '2015-12-3']
['156', '2015-12-3']
['156', '2015-12-3']
['156', '2015-12-3']
['156', '2015-12-3']
['156', '2015-12-3']
['156', '2015-12-3']
['156', '2015-12-3']
['156', '2015-12-4']
['156', '2015-12-4']
['156', '2015-12-4']
['156', '2015-12-4']
['156', '2015-12-4']
['156', '2015-12-4']
['156', '2015-12-4']
['156', '2015-12-5']
['156', '2015-12-5']
['156', '2015-12-5']
['156', '2015-12-5']
['156', '2015-12-5']
['156', '2015-12-5']
['156', '2015-12-5']
['156', '2015-12-5']
['156', '2015-12-5']
['156', '2015-12-5']
['156', '2015-12-6']
['156', '2015-12-6']
['156', '2015-12-6']
['156', '2015-12-6']
['156', '2015-12-6']
['156', '2015-12-6']
['156', '2015-12-6']
['156', '2015-12-6']
['156', '2015-12-7']
['156', '2015-12-7']
['156', '2015-12-7']
['156', '2015-12-7']
['156', '2015-12-7']
['156', '2015-12-7']
['156', '2015-12-7']
['156', '2015-12-7']
['156', '2015-12-7']
['156', '2015-12-7']
['156', '2015-12-8']
['156', '2015-12-8']
['156', '2015-12-8']
['156', '2015-12-8']
['156', '2015-12-9']
['156', '2015-12-9']
['156', '2015-12-9']
['156', '2015-12-9']
['156', '2015-12-9']
['156', '2015-12-9']
['156', '2015-12-9']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-1']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-10']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-2']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-3']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-4']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-5']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-6']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-7']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-8']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['157', '2015-12-9']
['158', '2015-12-1']
['158', '2015-12-1']
['158', '2015-12-1']
['158', '2015-12-1']
['158', '2015-12-1']
['158', '2015-12-1']
['158', '2015-12-1']
['158', '2015-12-1']
['158', '2015-12-1']
['158', '2015-12-10']
['158', '2015-12-10']
['158', '2015-12-10']
['158', '2015-12-10']
['158', '2015-12-10']
['158', '2015-12-10']
['158', '2015-12-10']
['158', '2015-12-10']
['158', '2015-12-10']
['158', '2015-12-10']
['158', '2015-12-10']
['158', '2015-12-2']
['158', '2015-12-2']
['158', '2015-12-2']
['158', '2015-12-2']
['158', '2015-12-2']
['158', '2015-12-2']
['158', '2015-12-2']
['158', '2015-12-3']
['158', '2015-12-3']
['158', '2015-12-3']
['158', '2015-12-3']
['158', '2015-12-3']
['158', '2015-12-3']
['158', '2015-12-3']
['158', '2015-12-3']
['158', '2015-12-3']
['158', '2015-12-3']
['158', '2015-12-3']
['158', '2015-12-4']
['158', '2015-12-4']
['158', '2015-12-4']
['158', '2015-12-4']
['158', '2015-12-4']
['158', '2015-12-4']
['158', '2015-12-4']
['158', '2015-12-5']
['158', '2015-12-5']
['158', '2015-12-5']
['158', '2015-12-5']
['158', '2015-12-5']
['158', '2015-12-5']
['158', '2015-12-5']
['158', '2015-12-5']
['158', '2015-12-5']
['158', '2015-12-5']
['158', '2015-12-6']
['158', '2015-12-6']
['158', '2015-12-6']
['158', '2015-12-6']
['158', '2015-12-6']
['158', '2015-12-6']
['158', '2015-12-6']
['158', '2015-12-6']
['158', '2015-12-6']
['158', '2015-12-6']
['158', '2015-12-6']
['158', '2015-12-7']
['158', '2015-12-7']
['158', '2015-12-7']
['158', '2015-12-7']
['158', '2015-12-7']
['158', '2015-12-7']
['158', '2015-12-7']
['158', '2015-12-7']
['158', '2015-12-7']
['158', '2015-12-8']
['158', '2015-12-8']
['158', '2015-12-8']
['158', '2015-12-8']
['158', '2015-12-8']
['158', '2015-12-8']
['158', '2015-12-8']
['158', '2015-12-9']
['158', '2015-12-9']
['158', '2015-12-9']
['158', '2015-12-9']
['158', '2015-12-9']
['158', '2015-12-9']
['158', '2015-12-9']
['158', '2015-12-9']
['158', '2015-12-9']
['158', '2015-12-9']
['158', '2015-12-9']
['158', '2015-12-9']
['159', '2015-12-1']
['159', '2015-12-1']
['159', '2015-12-10']
['159', '2015-12-10']
['159', '2015-12-2']
['159', '2015-12-2']
['159', '2015-12-3']
['159', '2015-12-3']
['159', '2015-12-4']
['159', '2015-12-4']
['159', '2015-12-4']
['159', '2015-12-5']
['159', '2015-12-6']
['159', '2015-12-6']
['159', '2015-12-7']
['159', '2015-12-8']
['159', '2015-12-8']
['159', '2015-12-8']
['159', '2015-12-8']
['159', '2015-12-9']
['159', '2015-12-9']
['160', '2015-12-1']
['160', '2015-12-1']
['160', '2015-12-1']
['160', '2015-12-10']
['160', '2015-12-10']
['160', '2015-12-10']
['160', '2015-12-3']
['160', '2015-12-3']
['160', '2015-12-3']
['160', '2015-12-4']
['160', '2015-12-4']
['160', '2015-12-5']
['160', '2015-12-6']
['160', '2015-12-6']
['160', '2015-12-7']
['160', '2015-12-7']
['160', '2015-12-8']
['160', '2015-12-9']
['161', '2015-12-1']
['161', '2015-12-10']
['161', '2015-12-10']
['161', '2015-12-10']
['161', '2015-12-10']
['161', '2015-12-10']
['161', '2015-12-2']
['161', '2015-12-2']
['161', '2015-12-2']
['161', '2015-12-3']
['161', '2015-12-3']
['161', '2015-12-4']
['161', '2015-12-4']
['161', '2015-12-4']
['161', '2015-12-4']
['161', '2015-12-5']
['161', '2015-12-5']
['161', '2015-12-5']
['161', '2015-12-6']
['161', '2015-12-6']
